Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCxkpiHLUPuVK7YDt0lIHmng,https://www.youtube.com/channel/UCxkpiHLUPuVK7YDt0lIHmng,True,UCxkpiHLUPuVK7YDt0lIHmng?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxkprWs4MFC14Mls4fSD0Ig,https://www.youtube.com/channel/UCxkprWs4MFC14Mls4fSD0Ig,True,UCxkprWs4MFC14Mls4fSD0Ig?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxkpssntKcwtFOgLAzLJOIw,https://www.youtube.com/channel/UCxkpssntKcwtFOgLAzLJOIw,True,UCxkpssntKcwtFOgLAzLJOIw?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxkt-KpfmD85zxJVWmXxOAw,https://www.youtube.com/channel/UCxkt-KpfmD85zxJVWmXxOAw,True,UCxkt-KpfmD85zxJVWmXxOAw?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxkuK0gCqbrJfCCPwVM7Dpw,https://www.youtube.com/channel/UCxkuK0gCqbrJfCCPwVM7Dpw,True,UCxkuK0gCqbrJfCCPwVM7Dpw?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxl1XIc6XH5MbrWQOIQfUIg,https://www.youtube.com/channel/UCxl1XIc6XH5MbrWQOIQfUIg,True,UCxl1XIc6XH5MbrWQOIQfUIg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxl57E1qyUxGWdnoHIphVHA,https://www.youtube.com/channel/UCxl57E1qyUxGWdnoHIphVHA,True,UCxl57E1qyUxGWdnoHIphVHA?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxl7OgIkwQNURBz_otj4jLQ,https://www.youtube.com/channel/UCxl7OgIkwQNURBz_otj4jLQ,True,UCxl7OgIkwQNURBz_otj4jLQ?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxl8cpZDnZQGX_ywtQzFO_A,https://www.youtube.com/channel/UCxl8cpZDnZQGX_ywtQzFO_A,True,UCxl8cpZDnZQGX_ywtQzFO_A?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlEdwrFmNnQNiEuhjSW5hA,https://www.youtube.com/channel/UCxlEdwrFmNnQNiEuhjSW5hA,True,UCxlEdwrFmNnQNiEuhjSW5hA?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlGso41dyaMQU7Vg1sS0ug,https://www.youtube.com/channel/UCxlGso41dyaMQU7Vg1sS0ug,True,UCxlGso41dyaMQU7Vg1sS0ug?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlHKPu_l6vwMGh90kUVx0Q,https://www.youtube.com/channel/UCxlHKPu_l6vwMGh90kUVx0Q,True,UCxlHKPu_l6vwMGh90kUVx0Q?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlK2U8IT685itvoZs7LYUA,https://www.youtube.com/channel/UCxlK2U8IT685itvoZs7LYUA,True,UCxlK2U8IT685itvoZs7LYUA?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlQ5sdxTq8i5Z-NVE7f28Q,https://www.youtube.com/channel/UCxlQ5sdxTq8i5Z-NVE7f28Q,True,UCxlQ5sdxTq8i5Z-NVE7f28Q?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlSZ76neIMTSV9O_LE9zUQ,https://www.youtube.com/channel/UCxlSZ76neIMTSV9O_LE9zUQ,True,UCxlSZ76neIMTSV9O_LE9zUQ?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlWHdrknnuFKWXlBH2cerQ,https://www.youtube.com/channel/UCxlWHdrknnuFKWXlBH2cerQ,True,UCxlWHdrknnuFKWXlBH2cerQ?cbrd%3D1&amp;gae=cb-,,0,
