Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCYPLjfGcM8eibx6l22YUXiQ,https://www.youtube.com/channel/UCYPLjfGcM8eibx6l22YUXiQ,True,UCwbjWwaZ2bsuSAHnoLUaA-A,@AJEETANANDENTERTAINMENT2,543K,
https://www.youtube.com/channel/UCYPO06WhFK11udgp2kyr1YA,https://www.youtube.com/channel/UCYPO06WhFK11udgp2kyr1YA,True,UCYPO06WhFK11udgp2kyr1YA,@fabriciadias8238,19,
https://www.youtube.com/channel/UCYPQbZ0G2VFybkWgkKcXe6A,https://www.youtube.com/channel/UCYPQbZ0G2VFybkWgkKcXe6A,True,UCD5iDdhsh6fta5piIv6lFCA,@silnereci,144K,
https://www.youtube.com/channel/UCYPSqQRAl-E7SyIAPz-9GDA,https://www.youtube.com/channel/UCYPSqQRAl-E7SyIAPz-9GDA,True,UCNYMVmfEh3R3F1Lh-PzUAwA,@arsyla_MR,4.3M,
https://www.youtube.com/channel/UCYPY4tvo2zKVQ_wF0_CEAIA,https://www.youtube.com/channel/UCYPY4tvo2zKVQ_wF0_CEAIA,True,UCYPY4tvo2zKVQ_wF0_CEAIA,@kaknurul_tv,732K,
https://www.youtube.com/channel/UCYP_ibpfHLQXP6BLqywglXA,https://www.youtube.com/channel/UCYP_ibpfHLQXP6BLqywglXA,True,UCYP_ibpfHLQXP6BLqywglXA,@antigua39tourrobertomelani81,125,
https://www.youtube.com/channel/UCYPjnbUglHnwXIICeSMOtCQ,https://www.youtube.com/channel/UCYPjnbUglHnwXIICeSMOtCQ,True,UCYPjnbUglHnwXIICeSMOtCQ,@MohamedAitbrahim1Msubscribers,@MohamedAitbrahim1M,
https://www.youtube.com/channel/UCYPl4okSZw4UZceB_-SmMPQ,https://www.youtube.com/channel/UCYPl4okSZw4UZceB_-SmMPQ,True,UCYPl4okSZw4UZceB_-SmMPQ,@kuhuaranofficial5048,36.8K,
https://www.youtube.com/channel/UCYPmyBSATIYswb7jZREOSGQ,https://www.youtube.com/channel/UCYPmyBSATIYswb7jZREOSGQ,True,UCYPmyBSATIYswb7jZREOSGQ,@smsbarmusicgroup4044,48.2K,
https://www.youtube.com/channel/UCYPpP-X1VORLxGluWgIJI2g,https://www.youtube.com/channel/UCYPpP-X1VORLxGluWgIJI2g,True,UCR8wNcrACx57qAnCtK9wjvA,@SMARTOnLiveVol.2,652K,
https://www.youtube.com/channel/UCYPpja9WZkGPz2fqDSLsRIg,https://www.youtube.com/channel/UCYPpja9WZkGPz2fqDSLsRIg,True,UCYPpja9WZkGPz2fqDSLsRIg,@BryghtPro,230K,
https://www.youtube.com/channel/UCYPqYb1yX-mmaOAsUfNtSUw,https://www.youtube.com/channel/UCYPqYb1yX-mmaOAsUfNtSUw,True,UCYPqYb1yX-mmaOAsUfNtSUw,@7aki7aki,1.71K,
https://www.youtube.com/channel/UCYPwRyBT2jmI0diuBuBwA6w,https://www.youtube.com/channel/UCYPwRyBT2jmI0diuBuBwA6w,True,UCYPwRyBT2jmI0diuBuBwA6w,@SundarBinitaVlog,425K,
https://www.youtube.com/channel/UCYPyLhdaAf-Dizl4AuP8WcQ,https://www.youtube.com/channel/UCYPyLhdaAf-Dizl4AuP8WcQ,True,UCYPyLhdaAf-Dizl4AuP8WcQ,@strikerscooters,500K,
https://www.youtube.com/channel/UCYPyhmVleNHcSFJuhRO3Z9w,https://www.youtube.com/channel/UCYPyhmVleNHcSFJuhRO3Z9w,True,UCYPyhmVleNHcSFJuhRO3Z9w,@MIKEGUERRA,11.8K,
https://www.youtube.com/channel/UCYQ-LcHK8Td8XwzCVrXv7TA,https://www.youtube.com/channel/UCYQ-LcHK8Td8XwzCVrXv7TA,True,UCJeVB77nu1tQ7P-INE5umoA,@JivuvkitaeRu,20.2K,
https://www.youtube.com/channel/UCYQ0ugt6QIkqR8A6n2ugtlQ,https://www.youtube.com/channel/UCYQ0ugt6QIkqR8A6n2ugtlQ,True,UCYQ0ugt6QIkqR8A6n2ugtlQ,@x_11rr,2.24M,
https://www.youtube.com/channel/UCYQ3DAllJiVy0YZfUm9K6Xw,https://www.youtube.com/channel/UCYQ3DAllJiVy0YZfUm9K6Xw,True,UCYQ3DAllJiVy0YZfUm9K6Xw,@AbdulMajeedAbdullah,2.25M,
https://www.youtube.com/channel/UCYQ5wdA_g2PJHDf4N8XWoJA,https://www.youtube.com/channel/UCYQ5wdA_g2PJHDf4N8XWoJA,True,UCYQ5wdA_g2PJHDf4N8XWoJA,@yaserA.Y.K,2.91K,
https://www.youtube.com/channel/UCYQ7oU5Gx__x9w7l9mAV46g,https://www.youtube.com/channel/UCYQ7oU5Gx__x9w7l9mAV46g,True,UC0NpUmdpvIwQqD0a0oabqhQ,@ALEXVLADIOFFICIAL,132K,
