validated_url,channel_id,handle,subscribers
https://www.youtube.com/@philcollins/videos,UChv9FR8xwUxEkdBUVu4VUOw,@philcollins,2910000
https://www.youtube.com/channel/UCbAckDXD-8pNEi5tCICqmBw/videos,UCbAckDXD-8pNEi5tCICqmBw,@WWEFullLength,2910000
https://www.youtube.com/channel/UCxhUzpnvUyijvbci02zv0KQ/videos,UCCc1fq_wbyuuoPFQ6KvM_Uw,@Waqaskhalil,2900000
https://www.youtube.com/channel/UCSTJELgD0j0gW2_wgF_TYuA/videos,UCSTJELgD0j0gW2_wgF_TYuA,@Footasylumofficial,2900000
https://www.youtube.com/channel/UCJQyLLcgIPalkrUKaDU1uVw/videos,UCJQyLLcgIPalkrUKaDU1uVw,@RajdilwaleVlogs,2900000
https://www.youtube.com/channel/UCQdq-lqPEq_yZ_wP_kuVB9Q/videos,UC2e4Ukj5Pfr7cb3KpJAFBdQ,@KQENT,2900000
https://www.youtube.com/channel/UCRdGuNKKm_yf1qZKAOxERaw/videos,UCRdGuNKKm_yf1qZKAOxERaw,@ahfaadza,2900000
https://www.youtube.com/channel/UC8tgxAxKG7vYG6F7FoZVi4A/videos,UC8tgxAxKG7vYG6F7FoZVi4A,@TeamFalconsGG,2900000
https://www.youtube.com/channel/UCSOeJWyByeoBHpmrm0NnlLw/videos,UCTmwDZA65nGdm0CFW5DkPxg,@ggambring,2900000
https://www.youtube.com/channel/UC94l3ZPWnDNKGWoNnzVG0IQ/videos,UC94l3ZPWnDNKGWoNnzVG0IQ,@EnforcedES,2900000
https://www.youtube.com/channel/UCSVCI39NFOcUJyaLiCaIF7w/videos,UCSVCI39NFOcUJyaLiCaIF7w,@crazyumaforyou,2900000
https://www.youtube.com/channel/UCz3d3Ryn8lIhJwbmOvTgD0A/videos,UC-tdMEGmPs6Hllfv9vb6i3g,@PamDivina,2900000
https://www.youtube.com/channel/UCGRmpAEQlz0QA2vx5U7Oltw/videos,UCYd0us2OtW4d4-1cfpT2ktw,@NorrisNutsDoStuff,2900000
https://www.youtube.com/channel/UCMtFuOVbM_T43hYLnRA4MEA/videos,UCDQqtjr1ncuVWj1NWWeSqSA,@Ejan,2900000
https://www.youtube.com/channel/UC4RH7UBW2_c8qUP2qcF6zmQ/videos,UC4RH7UBW2_c8qUP2qcF6zmQ,@nikkililly,2900000
https://www.youtube.com/channel/UCKpL9THsOBwh6sHV7W-10aA/videos,UCKpL9THsOBwh6sHV7W-10aA,@Ueno_family,2900000
https://www.youtube.com/channel/UCxICTjG6xpko5DH7aSK2vIw/videos,UCxICTjG6xpko5DH7aSK2vIw,@zukatv9686,2900000
https://www.youtube.com/channel/UC-YR_CCd3w5R9AUopxebsAw/videos,UC-YR_CCd3w5R9AUopxebsAw,@zorip-nurseryrhymes8686,2900000
https://www.youtube.com/channel/UCsgWvjRwYAwZJtcMj_FIzjA/videos,UCWiTKNGPITFtrlgRZGM0amg,@gymnasticsofficial,2900000
https://www.youtube.com/channel/UCfUpd-YBRgX_nZbBvlx6e6A/videos,UCfUpd-YBRgX_nZbBvlx6e6A,@sultanelshanofficial,2900000
https://www.youtube.com/channel/UC3ZisTvLGvBVyCnvFqfx8-w/videos,UC3ZisTvLGvBVyCnvFqfx8-w,@kekil,2900000
https://www.youtube.com/channel/UCI4Rtxoht2s2ILzWYMFaRtQ/videos,UCfBZQnAn5PGkLBAhUW2xU_w,@user-rl6ce2cn2w,2900000
https://www.youtube.com/channel/UCDhxPj5HsdH-jn7rUx6A2yg/videos,UCX6vxvt2ydL4f7HarXMX4FA,@Sinhto.TogaTV,2900000
https://www.youtube.com/channel/UCv5D3kIYeNlgiA2vZ0XYdMQ/videos,UC5OtJm8Zb2DmKtCEksq1yTw,@MarjiaMimiOfficial,2900000
https://www.youtube.com/channel/UCaycGxaoGRDeBbkfAZ4mqGQ/videos,UCaycGxaoGRDeBbkfAZ4mqGQ,@LucasAndKibo,2900000
https://www.youtube.com/channel/UCNIz8BSPZeJayWDiMYPk5lQ/videos,UCNIz8BSPZeJayWDiMYPk5lQ,@AlbaDubai,2900000
https://www.youtube.com/channel/UCqkV9XN8eN32zED6oQ4rOSQ/videos,UCVXEfYCFdyQ9nkoNJY-uYWA,@CTBFilm,2900000
https://www.youtube.com/channel/UC1cpcErlwVIy5ZnQRr_w9EA/videos,UC1cpcErlwVIy5ZnQRr_w9EA,@noemyofficial2,2900000
https://www.youtube.com/@cyriak/videos,client,@cyriak,2900000
https://www.youtube.com/channel/UCDxjhss7qTdHYLMchzmRn3w/videos,UCu9g2ID__kol_6aqQJTn9kg,@TribunSingkawang1,2900000
https://www.youtube.com/channel/UCwn96A46mCiH1caoMhWfyBQ/videos,UCwn96A46mCiH1caoMhWfyBQ,@datdo0803,2900000
https://www.youtube.com/channel/UC5zWwxMIVe4E3hXlQbt6GKQ/videos,UC5zWwxMIVe4E3hXlQbt6GKQ,@cuisinesamiradz8571,2900000
https://www.youtube.com/channel/UCmOFy0hdSVMc4rwfuX2aGMg/videos,UCZVvxHrmbxsfkWm-g2Ol0eA,@VictoriaPortfolioShorts,2900000
https://www.youtube.com/channel/UC1rGXcx0EPoDA2tP-DMIo0g/videos,UC1rGXcx0EPoDA2tP-DMIo0g,@AntonioYT.29,2900000
https://www.youtube.com/channel/UC1Apwh59z8ff7ETT7aJNOxg/videos,UC1Apwh59z8ff7ETT7aJNOxg,@KopucneTV,2890000
https://www.youtube.com/channel/UCSj3fnfKHCI5G2VYUcx3DHg/videos,UCR9FcA4IFsXoQMj_svaSUpg,@LbenjOfficial,2890000
