Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCmJfd6o0pZ14A35Dch4Mvng,https://www.youtube.com/channel/UCmJfd6o0pZ14A35Dch4Mvng,True,UCmJfd6o0pZ14A35Dch4Mvng,@hrvatin-naoruzanja6067,914,
https://www.youtube.com/channel/UCmJfywsJy5e1Qs33PkixcXA,https://www.youtube.com/channel/UCmJfywsJy5e1Qs33PkixcXA,True,UC2xcyygEvO4pIdbfFnJQy2g,@varldenidagplay,30K,
https://www.youtube.com/channel/UCmJgmuzWhBypxy0PxWgjYAg,https://www.youtube.com/channel/UCmJgmuzWhBypxy0PxWgjYAg,True,UCmJgmuzWhBypxy0PxWgjYAg,@fitnesstiktok11,207K,
https://www.youtube.com/channel/UCmJhM8C7BBsro3DwFAGFaJg,https://www.youtube.com/channel/UCmJhM8C7BBsro3DwFAGFaJg,True,UCmJhM8C7BBsro3DwFAGFaJg,@Ungalmanavan009,1.6M,
https://www.youtube.com/channel/UCmJiZ5H0k1KxYuqhzxYProg,https://www.youtube.com/channel/UCmJiZ5H0k1KxYuqhzxYProg,True,UCmJiZ5H0k1KxYuqhzxYProg,@GabrielonYouTube,1.07K,
https://www.youtube.com/channel/UCmJm8ANhCbEL8r06FqaWsdA,https://www.youtube.com/channel/UCmJm8ANhCbEL8r06FqaWsdA,True,UCmJm8ANhCbEL8r06FqaWsdA,@caribexpat,3.05K,
https://www.youtube.com/channel/UCmJo8PF4USSqs-yihrDocTQ,https://www.youtube.com/channel/UCmJo8PF4USSqs-yihrDocTQ,True,UCmJo8PF4USSqs-yihrDocTQ,@tigranmkrtchyan4771,9.66K,
https://www.youtube.com/channel/UCmJocBytBRMbGw6haSRXnjQ,https://www.youtube.com/channel/UCmJocBytBRMbGw6haSRXnjQ,True,UCCVwc4qI73oqzh72GWzm_cQ,@GabrielHerrera,2.21M,
https://www.youtube.com/channel/UCmJqzbtP4NHwsNIFTupP6Tw,https://www.youtube.com/channel/UCmJqzbtP4NHwsNIFTupP6Tw,True,UCmJqzbtP4NHwsNIFTupP6Tw,@natt.213,5.36K,
https://www.youtube.com/channel/UCmJrGm7Ts1n0Vk97roCrYTg,https://www.youtube.com/channel/UCmJrGm7Ts1n0Vk97roCrYTg,True,UCmJrGm7Ts1n0Vk97roCrYTg,@roberttanon8767,16,
https://www.youtube.com/channel/UCmJvg8VTv4zY2wPez95L8rw,https://www.youtube.com/channel/UCmJvg8VTv4zY2wPez95L8rw,True,UCmJvg8VTv4zY2wPez95L8rw,@opmparadise,108K,
https://www.youtube.com/channel/UCmJy7xQDm8FnC3GLPDro3VA,https://www.youtube.com/channel/UCmJy7xQDm8FnC3GLPDro3VA,True,UCmJy7xQDm8FnC3GLPDro3VA,@UCLVCU,753,
https://www.youtube.com/channel/UCmJzAkeiT6dMvibVF8zDHjw,https://www.youtube.com/channel/UCmJzAkeiT6dMvibVF8zDHjw,True,UCmJzAkeiT6dMvibVF8zDHjw,@DAKARBUZZTV,2.1M,
https://www.youtube.com/channel/UCmK0Iu33R5NqUYyhy4SHKpQ,https://www.youtube.com/channel/UCmK0Iu33R5NqUYyhy4SHKpQ,True,UCmK0Iu33R5NqUYyhy4SHKpQ,@SURAKSHYAKCOFFICIAL,671K,
https://www.youtube.com/channel/UCmK3UUL7yS1I01biOBleOCw,https://www.youtube.com/channel/UCmK3UUL7yS1I01biOBleOCw,True,UCmK3UUL7yS1I01biOBleOCw,@lynaslance,1.16K,
https://www.youtube.com/channel/UCmK4ptIBjmo59NbM_8mxQbQ,https://www.youtube.com/channel/UCmK4ptIBjmo59NbM_8mxQbQ,True,UCmK4ptIBjmo59NbM_8mxQbQ,@ENGIEBelgium,6.15K,
https://www.youtube.com/channel/UCmK6vvWHl1-OwoUDQshCtVQ,https://www.youtube.com/channel/UCmK6vvWHl1-OwoUDQshCtVQ,True,UCmK6vvWHl1-OwoUDQshCtVQ,@SiLvi5i1vi,36.7K,
https://www.youtube.com/channel/UCmKEq-S42a4vbN8eBQvIW4A,https://www.youtube.com/channel/UCmKEq-S42a4vbN8eBQvIW4A,True,UCcZNkmgoyUhb56QjFnPbrIQ,@skgamingshorts6680,1.11M,
https://www.youtube.com/channel/UCmKGPmAsQJdJR9uMZJGwCiA,https://www.youtube.com/channel/UCmKGPmAsQJdJR9uMZJGwCiA,True,UCmKGPmAsQJdJR9uMZJGwCiA,@McCarthysTV,5.86K,
https://www.youtube.com/channel/UCmKGvKaQwaTp9IwfqnPVrAw,https://www.youtube.com/channel/UCmKGvKaQwaTp9IwfqnPVrAw,True,UCDRMqgjx7-Ig261DT9xOc9w,@BetoLopez,29.9K,
https://www.youtube.com/channel/UCmKHGep2rm2vuXr9WNRskpQ,https://www.youtube.com/channel/UCmKHGep2rm2vuXr9WNRskpQ,True,UCyVhIywfcdtyobwSKidCX5w,@GWLPodcast,2.5K,
https://www.youtube.com/channel/UCmKHT9AkBPgNCkjK-edEIrA,https://www.youtube.com/channel/UCmKHT9AkBPgNCkjK-edEIrA,True,UCmKHT9AkBPgNCkjK-edEIrA,@health-harmony-tips,10.9K,
https://www.youtube.com/channel/UCmKKFHNzWpd9dgg2ey_T4bw,https://www.youtube.com/channel/UCmKKFHNzWpd9dgg2ey_T4bw,True,UCmKKFHNzWpd9dgg2ey_T4bw,@Familyempowermentgroup,1.09K,
https://www.youtube.com/channel/UCmKLUemRWC14ravYXOfWR4g,https://www.youtube.com/channel/UCmKLUemRWC14ravYXOfWR4g,True,UCmKLUemRWC14ravYXOfWR4g,@AbibaMusic,209K,
https://www.youtube.com/channel/UCmKLZlOgv1SXfQCpB_xLtDA,https://www.youtube.com/channel/UCmKLZlOgv1SXfQCpB_xLtDA,True,UCmKLZlOgv1SXfQCpB_xLtDA,@%D8%AF.%D8%B9%D8%B2%D9%8A%D8%B2,379K,
https://www.youtube.com/channel/UCmKNDHeZV1yducRY-s8KSDg,https://www.youtube.com/channel/UCmKNDHeZV1yducRY-s8KSDg,True,UCmKNDHeZV1yducRY-s8KSDg,@zawmin8602,1.94K,
https://www.youtube.com/channel/UCmKO1LiuhSAMnlC9w1QxRsA,https://www.youtube.com/channel/UCmKO1LiuhSAMnlC9w1QxRsA,True,UCmKO1LiuhSAMnlC9w1QxRsA,@MilanHansdaOfficial,63.9K,
https://www.youtube.com/channel/UCmKOpQfLO46GXZCgXC5TFcw,https://www.youtube.com/channel/UCmKOpQfLO46GXZCgXC5TFcw,True,UCmKOpQfLO46GXZCgXC5TFcw,@denisakaraj9652,8.08K,
https://www.youtube.com/channel/UCmKQz23Bp3IyTglWX0cGhzA,https://www.youtube.com/channel/UCmKQz23Bp3IyTglWX0cGhzA,True,UCxYvU8q2T1wNXZPU4Vm9GYw,@skandal_no8684,112K,
https://www.youtube.com/channel/UCmKRCC5AXn1Hb0ClJx8iZ2w,https://www.youtube.com/channel/UCmKRCC5AXn1Hb0ClJx8iZ2w,True,UCmKRCC5AXn1Hb0ClJx8iZ2w,@MasanjaTVgospel,229K,
https://www.youtube.com/channel/UCmKSTlFw-FaI1mGDwG6brvQ,https://www.youtube.com/channel/UCmKSTlFw-FaI1mGDwG6brvQ,True,UCmKSTlFw-FaI1mGDwG6brvQ,@Zubyx7,1.31M,
https://www.youtube.com/channel/UCmKVaTuqvga3EDMQmotQm8A,https://www.youtube.com/channel/UCmKVaTuqvga3EDMQmotQm8A,True,UCmKVaTuqvga3EDMQmotQm8A,@bibliotecacosmica6816,52.9K,
https://www.youtube.com/channel/UCmKWcoXiUCTRn-09ElSDMAw,https://www.youtube.com/channel/UCmKWcoXiUCTRn-09ElSDMAw,True,UCmKWcoXiUCTRn-09ElSDMAw,@cimenteriesducameroun2632,232,
https://www.youtube.com/channel/UCmKXVvSo8xNyrXz6bafnCjg,https://www.youtube.com/channel/UCmKXVvSo8xNyrXz6bafnCjg,True,UCmKXVvSo8xNyrXz6bafnCjg,@CulverCityDemocraticClub,245,
https://www.youtube.com/channel/UCmK_wPd3y1IOuthvueeZ_vA,https://www.youtube.com/channel/UCmK_wPd3y1IOuthvueeZ_vA,True,UCmK_wPd3y1IOuthvueeZ_vA,@lovesongsmusic1820,58.6K,
https://www.youtube.com/channel/UCmKaOeCGYtYXqsYADVgihrw,https://www.youtube.com/channel/UCmKaOeCGYtYXqsYADVgihrw,True,UCmKaOeCGYtYXqsYADVgihrw,@RadioTVDrochia914FM,2.81K,
https://www.youtube.com/channel/UCmKeLyi0momNt-vP0wJLtCA,https://www.youtube.com/channel/UCmKeLyi0momNt-vP0wJLtCA,True,UC7E-LYc1wivk33iyt5bR5zQ,@arquidiocesedeluanda,339,
https://www.youtube.com/channel/UCmKf9-f1zscORPJAfaTf6hw,https://www.youtube.com/channel/UCmKf9-f1zscORPJAfaTf6hw,True,UCmKf9-f1zscORPJAfaTf6hw,@historiasdeelmerscott,35.1K,
https://www.youtube.com/channel/UCmKm3a969-C_ZO1jawbfu4g,https://www.youtube.com/channel/UCmKm3a969-C_ZO1jawbfu4g,True,UCmKm3a969-C_ZO1jawbfu4g,@toutatouta906,229,
https://www.youtube.com/channel/UCmKmtzUO1b1J-SxjY9QJPVg,https://www.youtube.com/channel/UCmKmtzUO1b1J-SxjY9QJPVg,True,UCmKmtzUO1b1J-SxjY9QJPVg,@salavat9024,22,
https://www.youtube.com/channel/UCmKr9Lgnjjq-GEmRjrQAvkQ,https://www.youtube.com/channel/UCmKr9Lgnjjq-GEmRjrQAvkQ,True,UCmKr9Lgnjjq-GEmRjrQAvkQ,@Shatsatv,4.26M,
https://www.youtube.com/channel/UCmKvxriNJA2i_F9OtU5kM8Q,https://www.youtube.com/channel/UCmKvxriNJA2i_F9OtU5kM8Q,True,UCT8cx78AdP5viDR93dQAm9Q,@canyot,10.3K,
https://www.youtube.com/channel/UCmKxW20EXh1KrkS_O6mkIbA,https://www.youtube.com/channel/UCmKxW20EXh1KrkS_O6mkIbA,True,UCmKxW20EXh1KrkS_O6mkIbA,@GangaCassette,3.19M,
https://www.youtube.com/channel/UCmKzBOKmjzi6sP3q17nbigA,https://www.youtube.com/channel/UCmKzBOKmjzi6sP3q17nbigA,True,UCmKzBOKmjzi6sP3q17nbigA,@UCST.E-learning,37.3K,
https://www.youtube.com/channel/UCmKzmO8kW5Oo86HONIwm-Pg,https://www.youtube.com/channel/UCmKzmO8kW5Oo86HONIwm-Pg,True,UCmKzmO8kW5Oo86HONIwm-Pg,@DmiPet,153,
https://www.youtube.com/channel/UCmL11g8Won-J3X63tq_7VtQ,https://www.youtube.com/channel/UCmL11g8Won-J3X63tq_7VtQ,True,UCefAMAQSeXeR4Tq7B6P6rtw,@HoefWijzer,165K,
https://www.youtube.com/channel/UCmL4n3FoaIrolMuT10QOe2A,https://www.youtube.com/channel/UCmL4n3FoaIrolMuT10QOe2A,True,UCCEfhvnN7cnSY5YZXFsKSkQ,@M16FF,1.07M,
https://www.youtube.com/channel/UCmL7I9zwN3UOYPPB1VQRGPg,https://www.youtube.com/channel/UCmL7I9zwN3UOYPPB1VQRGPg,True,UCmL7I9zwN3UOYPPB1VQRGPg,@maxamedjokar1357,14K,
https://www.youtube.com/channel/UCmLAspf4KaA8BGlhpRXXm-w,https://www.youtube.com/channel/UCmLAspf4KaA8BGlhpRXXm-w,True,UCmLAspf4KaA8BGlhpRXXm-w,@sitorarahimova,6.27K,
https://www.youtube.com/channel/UCmLCUCZP_nvl61kUVQLc6xw,https://www.youtube.com/channel/UCmLCUCZP_nvl61kUVQLc6xw,True,UCmLCUCZP_nvl61kUVQLc6xw,@collegegymnasticsshorts7257,54.6K,
https://www.youtube.com/channel/UCmLFiKitXLJ3s99fJfx1loA,https://www.youtube.com/channel/UCmLFiKitXLJ3s99fJfx1loA,True,UCmLFiKitXLJ3s99fJfx1loA,@fredofredoya,352,
https://www.youtube.com/channel/UCmLJAOvZy6cKYg4cbL3s2Hg,https://www.youtube.com/channel/UCmLJAOvZy6cKYg4cbL3s2Hg,True,UCMfPBtm9CWGswAXohT5MFyQ,,19.4K,
https://www.youtube.com/channel/UCmLMCx2KtuNB8Arhw9FETQw,https://www.youtube.com/channel/UCmLMCx2KtuNB8Arhw9FETQw,True,UCmLMCx2KtuNB8Arhw9FETQw,@unsamaywala,0,
https://www.youtube.com/channel/UCmLNGdsV6n4vDknXAdx_9_g,https://www.youtube.com/channel/UCmLNGdsV6n4vDknXAdx_9_g,True,UCmLNGdsV6n4vDknXAdx_9_g,@senkapaupau,119K,
https://www.youtube.com/channel/UCmLOwc0Z9Irb5MfR34YnldA,https://www.youtube.com/channel/UCmLOwc0Z9Irb5MfR34YnldA,True,UCg_GB9WS6YKHilQZIJEC4kg,@HOLYTRINITYSTUDIOS,152K,
https://www.youtube.com/channel/UCmLQwzGOt2HHXEL-qFB4k9w,https://www.youtube.com/channel/UCmLQwzGOt2HHXEL-qFB4k9w,True,UCmLQwzGOt2HHXEL-qFB4k9w,@slotoyunlar%C4%B1hma,2.58M,
https://www.youtube.com/channel/UCmLRPOm_1rvS0FC1k0pgWwA,https://www.youtube.com/channel/UCmLRPOm_1rvS0FC1k0pgWwA,True,UCmLRPOm_1rvS0FC1k0pgWwA,@AnkaratvNet1,26.7K,
https://www.youtube.com/channel/UCmLRsLBusD47fZIfGAgiQSA,https://www.youtube.com/channel/UCmLRsLBusD47fZIfGAgiQSA,True,UCmLRsLBusD47fZIfGAgiQSA,@mackenleyjasmin114,150,
https://www.youtube.com/channel/UCmLUBvlkPjyR_D5GcdE5xpw,https://www.youtube.com/channel/UCmLUBvlkPjyR_D5GcdE5xpw,True,UCmLUBvlkPjyR_D5GcdE5xpw,@AvramLatosca,124K,
https://www.youtube.com/channel/UCmLVuW0KFc-3B4Lv6_xmABw,https://www.youtube.com/channel/UCmLVuW0KFc-3B4Lv6_xmABw,True,UCmLVuW0KFc-3B4Lv6_xmABw,@5screationsbySS,23.4K,
https://www.youtube.com/channel/UCmLWnoiByQ2MWtAck_jMbMg,https://www.youtube.com/channel/UCmLWnoiByQ2MWtAck_jMbMg,True,UCmLWnoiByQ2MWtAck_jMbMg,@CISporfishing,46,
https://www.youtube.com/channel/UCmLXjfhbjSitiFOcMrg6Qcg,https://www.youtube.com/channel/UCmLXjfhbjSitiFOcMrg6Qcg,True,UCmLXjfhbjSitiFOcMrg6Qcg,@MilffMarie,79.6K,
https://www.youtube.com/channel/UCmLYjcGJCHqoi16yanIb52Q,https://www.youtube.com/channel/UCmLYjcGJCHqoi16yanIb52Q,True,UCmLYjcGJCHqoi16yanIb52Q,@johnyardemusic,5.42K,
https://www.youtube.com/channel/UCmLdOb0U5ILNMVOCWtjyBiQ,https://www.youtube.com/channel/UCmLdOb0U5ILNMVOCWtjyBiQ,True,UCmLdOb0U5ILNMVOCWtjyBiQ,@wildlifeconservationsociet1433,162,
https://www.youtube.com/channel/UCmLfAzOl28VjWg7GjEsjkEQ,https://www.youtube.com/channel/UCmLfAzOl28VjWg7GjEsjkEQ,True,UCmLfAzOl28VjWg7GjEsjkEQ,@bradlittleforgovernor6884,45,
https://www.youtube.com/channel/UCmLgqa7ctTCcZYcy7EafV0A,https://www.youtube.com/channel/UCmLgqa7ctTCcZYcy7EafV0A,True,UCmLgqa7ctTCcZYcy7EafV0A,@gentilburundi8870,719,
https://www.youtube.com/channel/UCmLhbr7rrXsgFvV-G0pGJPQ,https://www.youtube.com/channel/UCmLhbr7rrXsgFvV-G0pGJPQ,True,UCmLhbr7rrXsgFvV-G0pGJPQ,@bmmchannel1731,227K,
https://www.youtube.com/channel/UCmLhvPIJD3KBtmX6UMy6Ngg,https://www.youtube.com/channel/UCmLhvPIJD3KBtmX6UMy6Ngg,True,UCmLhvPIJD3KBtmX6UMy6Ngg,@UBACAMEROONSA,3.98K,
https://www.youtube.com/channel/UCmLiSrat4HW2k07ahKEJo4w,https://www.youtube.com/channel/UCmLiSrat4HW2k07ahKEJo4w,True,UCousmoaFoK3lWQBn8yo5KrA,@studioGNYANG,3.73M,
https://www.youtube.com/channel/UCmLj_I06mHEZZrMbbNcIMgw,https://www.youtube.com/channel/UCmLj_I06mHEZZrMbbNcIMgw,True,UCmLj_I06mHEZZrMbbNcIMgw,@laszlogregasz2512,7,
https://www.youtube.com/channel/UCmLnzDvRAquXrFjL9rqk4dQ,https://www.youtube.com/channel/UCmLnzDvRAquXrFjL9rqk4dQ,True,UCmLnzDvRAquXrFjL9rqk4dQ,@euromandriver,18.2K,
https://www.youtube.com/channel/UCmLpIMX1L_sSKb9O7CG9e3g,https://www.youtube.com/channel/UCmLpIMX1L_sSKb9O7CG9e3g,True,UCmLpIMX1L_sSKb9O7CG9e3g,@Zorko20,27.8K,
https://www.youtube.com/channel/UCmLq_ONzDMgj33WWjcQFQHQ,https://www.youtube.com/channel/UCmLq_ONzDMgj33WWjcQFQHQ,True,UCwxaXcjAWd3oaZTbIZtYnRg,@AqsinFateh,576K,
https://www.youtube.com/channel/UCmLselFGCyQg1Z_UaK5sYvA,https://www.youtube.com/channel/UCmLselFGCyQg1Z_UaK5sYvA,True,UCmLselFGCyQg1Z_UaK5sYvA,@vitsmali835,937,
https://www.youtube.com/channel/UCmLspOnKg8Wua8ap05-U6Qw,https://www.youtube.com/channel/UCmLspOnKg8Wua8ap05-U6Qw,True,UCmLspOnKg8Wua8ap05-U6Qw,@a77a,588K,
https://www.youtube.com/channel/UCmLvjcpNsu940FnEZ1g0aFQ,https://www.youtube.com/channel/UCmLvjcpNsu940FnEZ1g0aFQ,True,UCQTcNhAZidy1i9wwmdgf2Lw,@ITNYouth,211K,
https://www.youtube.com/channel/UCmLyJH4sU39oPTRq0lIlStg,https://www.youtube.com/channel/UCmLyJH4sU39oPTRq0lIlStg,True,UCmLyJH4sU39oPTRq0lIlStg,@ANONIMUS_Anorlay,217K,
https://www.youtube.com/channel/UCmLzs95U_0ruY-5fuamFBhg,https://www.youtube.com/channel/UCmLzs95U_0ruY-5fuamFBhg,True,UCmLzs95U_0ruY-5fuamFBhg,@NatiaGzirishvili,35.2K,
https://www.youtube.com/channel/UCmM02AEkAWCozfBLiq6MZ3w,https://www.youtube.com/channel/UCmM02AEkAWCozfBLiq6MZ3w,True,UCmM02AEkAWCozfBLiq6MZ3w,@caroc1483,9.57K,
https://www.youtube.com/channel/UCmM1sNxvkgTu9rAnIxkewow,https://www.youtube.com/channel/UCmM1sNxvkgTu9rAnIxkewow,True,UCmM1sNxvkgTu9rAnIxkewow,@QuintetoDAmore,6.1K,
https://www.youtube.com/channel/UCmM3KAumAJXKJpkXmWtRdRw,https://www.youtube.com/channel/UCmM3KAumAJXKJpkXmWtRdRw,True,UCmM3KAumAJXKJpkXmWtRdRw,@infopressepr4342,148,
https://www.youtube.com/channel/UCmM6FvvUAWWfFh9w2RRrSgQ,https://www.youtube.com/channel/UCmM6FvvUAWWfFh9w2RRrSgQ,True,UCmM6FvvUAWWfFh9w2RRrSgQ,@olafurw,179K,
https://www.youtube.com/channel/UCmM9cFite0-wH2wyLLITKzQ,https://www.youtube.com/channel/UCmM9cFite0-wH2wyLLITKzQ,True,UCmM9cFite0-wH2wyLLITKzQ,@gxmedia9348,238,
https://www.youtube.com/channel/UCmMA2iSaSwKnHNvVtoNRoYA,https://www.youtube.com/channel/UCmMA2iSaSwKnHNvVtoNRoYA,True,UCmMA2iSaSwKnHNvVtoNRoYA,@cece9736,106,
https://www.youtube.com/channel/UCmMA3t2lOmdIElS5awKncXw,https://www.youtube.com/channel/UCmMA3t2lOmdIElS5awKncXw,True,UCmMA3t2lOmdIElS5awKncXw,@thedashcamlawyer,380,
https://www.youtube.com/channel/UCmMAdf8UgD2-cfjsAeaGFng,https://www.youtube.com/channel/UCmMAdf8UgD2-cfjsAeaGFng,True,UCmMAdf8UgD2-cfjsAeaGFng,@MrDarwish27,656K,
https://www.youtube.com/channel/UCmMBXi7n9b8cnSlmIk7PDAA,https://www.youtube.com/channel/UCmMBXi7n9b8cnSlmIk7PDAA,True,UCmMBXi7n9b8cnSlmIk7PDAA,@nostalgiaonice,2.38K,
https://www.youtube.com/channel/UCmMBx-TCzeYhEGOXEWxTSXQ,https://www.youtube.com/channel/UCmMBx-TCzeYhEGOXEWxTSXQ,True,UCmMBx-TCzeYhEGOXEWxTSXQ,@sstvsouthsudan4534,583,
https://www.youtube.com/channel/UCmMCvn46RCqPB5dCKKZ6iJA,https://www.youtube.com/channel/UCmMCvn46RCqPB5dCKKZ6iJA,True,UCu7MHkkPM5KwY0gRsXBgkIg,@KAMOSEYRANYAN,16.2K,
https://www.youtube.com/channel/UCmMDLFBJY9qGcfXc9dNC9sA,https://www.youtube.com/channel/UCmMDLFBJY9qGcfXc9dNC9sA,True,UCmMDLFBJY9qGcfXc9dNC9sA,@kidsfootlocker,84.7K,
https://www.youtube.com/channel/UCmMFR_377vB6LLkMFpB8QkA,https://www.youtube.com/channel/UCmMFR_377vB6LLkMFpB8QkA,True,UC7Pq3Ko42YpkCB_Q4E981jw,@KidsTvDeutschland,1.54M,
https://www.youtube.com/channel/UCmMIVosdumYbJ3sPBX-hNGw,https://www.youtube.com/channel/UCmMIVosdumYbJ3sPBX-hNGw,True,UCmMIVosdumYbJ3sPBX-hNGw,@quietbook,128K,
https://www.youtube.com/channel/UCmMLDuKvgBF_wDOfYyUQLQQ,https://www.youtube.com/channel/UCmMLDuKvgBF_wDOfYyUQLQQ,True,UCmMLDuKvgBF_wDOfYyUQLQQ,@JoseValiente,42.3K,
https://www.youtube.com/channel/UCmMLY5rS48tWx7xocEXCIgw,https://www.youtube.com/channel/UCmMLY5rS48tWx7xocEXCIgw,True,UCmMLY5rS48tWx7xocEXCIgw,@ibero90.9estebans.g.2,57.8K,
https://www.youtube.com/channel/UCmMM03CkbXnu6TuDeTIvc0w,https://www.youtube.com/channel/UCmMM03CkbXnu6TuDeTIvc0w,True,UCmMM03CkbXnu6TuDeTIvc0w,@FranklinLive,595K,
https://www.youtube.com/channel/UCmMOzkqILSeuoy84uyN4hTw,https://www.youtube.com/channel/UCmMOzkqILSeuoy84uyN4hTw,True,UCmMOzkqILSeuoy84uyN4hTw,@avtotestuz3307,4.27K,
https://www.youtube.com/channel/UCmMQZsVT1E7_bdB9PaYycWg,https://www.youtube.com/channel/UCmMQZsVT1E7_bdB9PaYycWg,True,UCmMQZsVT1E7_bdB9PaYycWg,@investmentsudan4563,1.06K,
https://www.youtube.com/channel/UCmMSEQLw60GS3liMIjPzKDg,https://www.youtube.com/channel/UCmMSEQLw60GS3liMIjPzKDg,True,UCmMSEQLw60GS3liMIjPzKDg,@superfirsthero,843K,
https://www.youtube.com/channel/UCmMTGb0r-ORV3cyqbJ4tO0w,https://www.youtube.com/channel/UCmMTGb0r-ORV3cyqbJ4tO0w,True,UCGfqY7x-2dtsU5kJL7qNkgw,@20Centimos,575K,
https://www.youtube.com/channel/UCmMW_qeF__suANTGgelC3qA,https://www.youtube.com/channel/UCmMW_qeF__suANTGgelC3qA,True,UCmMW_qeF__suANTGgelC3qA,@MMMedia_,492K,
https://www.youtube.com/channel/UCmMYfA8sOiS3AeJuyvkjD1g,https://www.youtube.com/channel/UCmMYfA8sOiS3AeJuyvkjD1g,True,UCmMYfA8sOiS3AeJuyvkjD1g,@JamviOnlineTV,1.2M,
https://www.youtube.com/channel/UCmMZAMS0ENk8UaPuOJmmMgA,https://www.youtube.com/channel/UCmMZAMS0ENk8UaPuOJmmMgA,True,UCmMZAMS0ENk8UaPuOJmmMgA,@Swastikchutkivlog,134K,
https://www.youtube.com/channel/UCmMa6MNmloaBDwyWLQTefjw,https://www.youtube.com/channel/UCmMa6MNmloaBDwyWLQTefjw,True,UCk-yIVZmkBCtEU0JlI943Kg,@cinqenfants,1.79M,
https://www.youtube.com/channel/UCmMadTMs095Fclz0PjDuhHQ,https://www.youtube.com/channel/UCmMadTMs095Fclz0PjDuhHQ,True,UCmMadTMs095Fclz0PjDuhHQ,@chidiedrumz28,6.45K,
https://www.youtube.com/channel/UCmMdaZGibPco9cy1dlBfNXg,https://www.youtube.com/channel/UCmMdaZGibPco9cy1dlBfNXg,True,UCmMdaZGibPco9cy1dlBfNXg,@jx-yh6xx,620K,
https://www.youtube.com/channel/UCmMdkGEFt84X0NJu4HH95dA,https://www.youtube.com/channel/UCmMdkGEFt84X0NJu4HH95dA,True,UCChdGoP0qM10w7ESOpGCInw,@ROKIA-i8n,5.91K,
https://www.youtube.com/channel/UCmMlweJO00f-8gNUSO7srsA,https://www.youtube.com/channel/UCmMlweJO00f-8gNUSO7srsA,True,UCmMlweJO00f-8gNUSO7srsA,@JoshuMusic,476,
https://www.youtube.com/channel/UCmMtDnmcvDGU6T3JSmIj1Zg,https://www.youtube.com/channel/UCmMtDnmcvDGU6T3JSmIj1Zg,True,UC56Cgd5mYTkLg5HEBJKOCiA,@farnelljaguar383,73,
