Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCO2CPw-u530H_TE_w-M520w,https://www.youtube.com/channel/UCO2CPw-u530H_TE_w-M520w,True,UCO2CPw-u530H_TE_w-M520w,,24.3K,
https://www.youtube.com/channel/UCO6DoRNFJE64PkCMXi0uoGA,https://www.youtube.com/channel/UCO6DoRNFJE64PkCMXi0uoGA,True,UCO6DoRNFJE64PkCMXi0uoGA,,5.16K,
https://www.youtube.com/channel/UCOAjX8pc2fY1S5AqsXvZywg,https://www.youtube.com/channel/UCOAjX8pc2fY1S5AqsXvZywg,True,UCOAjX8pc2fY1S5AqsXvZywg,,292K,
https://www.youtube.com/channel/UCOCFCvyTSEmcQWiSJVuMCqQ,https://www.youtube.com/channel/UCOCFCvyTSEmcQWiSJVuMCqQ,True,UCOCFCvyTSEmcQWiSJVuMCqQ,,67.3K,
https://www.youtube.com/channel/UCOO0utr8_gZJm3zJBQujUZQ,https://www.youtube.com/channel/UCOO0utr8_gZJm3zJBQujUZQ,True,UCOO0utr8_gZJm3zJBQujUZQ,,104K,
https://www.youtube.com/channel/UCOQ_IjduOGiyh3YeSOzrIUg,https://www.youtube.com/channel/UCOQ_IjduOGiyh3YeSOzrIUg,True,UCOQ_IjduOGiyh3YeSOzrIUg,,59.1K,
https://www.youtube.com/channel/UCOQr1INVE3m3926f63IBotg,https://www.youtube.com/channel/UCOQr1INVE3m3926f63IBotg,True,UCOQr1INVE3m3926f63IBotg,,121K,
https://www.youtube.com/channel/UCORfXPMfLBbglWimgJFbvqQ,https://www.youtube.com/channel/UCORfXPMfLBbglWimgJFbvqQ,True,UCORfXPMfLBbglWimgJFbvqQ,,177K,
https://www.youtube.com/channel/UCOS8KZ7IZvo6uQvJxzERn7A,https://www.youtube.com/channel/UCOS8KZ7IZvo6uQvJxzERn7A,True,UCOS8KZ7IZvo6uQvJxzERn7A,,12K,
https://www.youtube.com/channel/UCOYxNGLNDWLHviqrvIrv1fA,https://www.youtube.com/channel/UCOYxNGLNDWLHviqrvIrv1fA,True,UCOYxNGLNDWLHviqrvIrv1fA,,14.9K,
https://www.youtube.com/channel/UCOZlWoQYvRetW_o7-pi7CFw,https://www.youtube.com/channel/UCOZlWoQYvRetW_o7-pi7CFw,True,UCOZlWoQYvRetW_o7-pi7CFw,,230K,
https://www.youtube.com/channel/UCOqCYDf744gv5i1Z2Uvum-g,https://www.youtube.com/channel/UCOqCYDf744gv5i1Z2Uvum-g,True,UCOqCYDf744gv5i1Z2Uvum-g,,1.65M,
